employee_id,employee_name,age,salary,company_name,department,city,joining_date,email.
325.0,Employee_325,,-5000.0,DataWorks,,,2019-01-10,invalid_email
326.0,Employee_326,150.0,100000.0,NextGen,,Delhi,2022-03-12,employee326@company.com
327.0,Employee_327,150.0,45000.0,DataWorks,IT,,2019-01-10,employee327@company.com
328.0,Employee_328,30.0,60000.0,DataWorks,Finance,,,employee328@company.com
329.0,Employee_329,-1.0,,,Marketing,Hyderabad,2019-01-10,employee329@company.com
330.0,Employee_330,45.0,,TechNova,,Bangalore,,employee330@company.com
331.0,Employee_331,150.0,80000.0,CloudNine,HR,,,employee331@company.com
332.0,Employee_332,22.0,,NextGen,HR,,invalid_date,employee332@company.com
,Employee_333,40.0,-5000.0,,,Pune,invalid_date,employee333@company.com
334.0,Employee_334,45.0,45000.0,CloudNine,IT,Chennai,,employee334@company.com
335.0,Employee_335,,100000.0,CloudNine,Sales,Pune,2021-07-20,employee335@company.com
336.0,Employee_336,40.0,100000.0,NextGen,IT,Bangalore,2021-07-20,employee336@company.com
337.0,Employee_337,30.0,100000.0,CloudNine,Marketing,Bangalore,invalid_date,employee337@company.com
338.0,Employee_338,30.0,100000.0,InnoSoft,Marketing,Chennai,2020-05-15,employee338@company.com
339.0,Employee_339,45.0,30000.0,CloudNine,HR,Delhi,,employee339@company.com
340.0,Employee_340,,,CloudNine,Marketing,,2022-03-12,employee340@company.com
341.0,Employee_341,35.0,60000.0,TechNova,Finance,Delhi,invalid_date,employee341@company.com
342.0,Employee_342,-1.0,100000.0,NextGen,IT,Pune,2021-07-20,employee342@company.com
343.0,Employee_343,22.0,-5000.0,,Marketing,Delhi,2022-03-12,employee343@company.com
344.0,Employee_344,40.0,-5000.0,TechNova,Marketing,Chennai,2021-07-20,employee344@company.com
345.0,Employee_345,25.0,-5000.0,,HR,Delhi,,employee345@company.com
346.0,Employee_346,,45000.0,NextGen,HR,Delhi,,employee346@company.com
347.0,Employee_347,40.0,100000.0,NextGen,HR,Hyderabad,,employee347@company.com
348.0,Employee_348,150.0,,,IT,Bangalore,,employee348@company.com
349.0,Employee_349,30.0,,,HR,Delhi,2020-05-15,employee349@company.com
350.0,Employee_350,,80000.0,InnoSoft,Sales,Chennai,,employee350@company.com
351.0,Employee_351,25.0,80000.0,NextGen,,Chennai,,employee351@company.com
352.0,Employee_352,45.0,100000.0,TechNova,,Pune,,employee352@company.com
353.0,Employee_353,25.0,-5000.0,NextGen,Marketing,Delhi,2022-03-12,employee353@company.com
354.0,Employee_354,40.0,60000.0,NextGen,Sales,Bangalore,invalid_date,employee354@company.com
355.0,Employee_355,22.0,30000.0,TechNova,,,2019-01-10,employee355@company.com
356.0,Employee_356,22.0,80000.0,InnoSoft,,Bangalore,,employee356@company.com
357.0,Employee_357,25.0,,DataWorks,Finance,Pune,2021-07-20,employee357@company.com
358.0,Employee_358,40.0,,,,Delhi,2022-03-12,employee358@company.com
359.0,,-1.0,30000.0,InnoSoft,Sales,Delhi,invalid_date,employee359@company.com
,Employee_360,25.0,-5000.0,CloudNine,,Bangalore,2022-03-12,invalid_email
361.0,Employee_361,25.0,30000.0,DataWorks,Finance,Chennai,2020-05-15,employee361@company.com
362.0,Employee_362,30.0,30000.0,NextGen,Sales,Mumbai,invalid_date,employee362@company.com
363.0,Employee_363,30.0,80000.0,NextGen,,,,employee363@company.com
364.0,Employee_364,25.0,100000.0,,Marketing,Hyderabad,2022-03-12,employee364@company.com
365.0,Employee_365,25.0,45000.0,NextGen,Sales,Chennai,,employee365@company.com
366.0,Employee_366,40.0,45000.0,NextGen,Sales,Delhi,,employee366@company.com
367.0,Employee_367,35.0,80000.0,CloudNine,IT,Delhi,2022-03-12,employee367@company.com
368.0,Employee_368,22.0,60000.0,DataWorks,HR,,,employee368@company.com
369.0,Employee_369,30.0,-5000.0,CloudNine,,Pune,2019-01-10,employee369@company.com
,Employee_370,22.0,-5000.0,CloudNine,Sales,Chennai,,employee370@company.com
371.0,Employee_371,,30000.0,,Sales,Bangalore,2021-07-20,invalid_email
372.0,Employee_372,30.0,100000.0,DataWorks,Marketing,Pune,2021-07-20,employee372@company.com
373.0,Employee_373,22.0,45000.0,TechNova,Marketing,Pune,2022-03-12,employee373@company.com
374.0,Employee_374,30.0,30000.0,TechNova,,Bangalore,,invalid_email
375.0,Employee_375,150.0,-5000.0,,,Chennai,2020-05-15,employee375@company.com
376.0,Employee_376,25.0,-5000.0,TechNova,Finance,,2021-07-20,employee376@company.com
377.0,Employee_377,25.0,80000.0,CloudNine,Sales,Hyderabad,2019-01-10,employee377@company.com
378.0,Employee_378,40.0,-5000.0,TechNova,Sales,Pune,2020-05-15,employee378@company.com
,Employee_379,22.0,45000.0,TechNova,Marketing,Hyderabad,2022-03-12,employee379@company.com
380.0,Employee_380,22.0,100000.0,,,,2020-05-15,employee380@company.com
381.0,Employee_381,40.0,-5000.0,TechNova,Sales,Hyderabad,2019-01-10,employee381@company.com
382.0,Employee_382,150.0,30000.0,CloudNine,IT,,,employee382@company.com
383.0,Employee_383,150.0,80000.0,TechNova,Finance,Delhi,2021-07-20,employee383@company.com
384.0,Employee_384,-1.0,60000.0,NextGen,Marketing,Delhi,,employee384@company.com
385.0,Employee_385,22.0,80000.0,TechNova,HR,Hyderabad,,employee385@company.com
386.0,Employee_386,22.0,-5000.0,,Marketing,Chennai,2019-01-10,employee386@company.com
387.0,Employee_387,22.0,45000.0,,Finance,Pune,2019-01-10,employee387@company.com
388.0,Employee_388,45.0,80000.0,,IT,Pune,invalid_date,employee388@company.com
389.0,Employee_389,22.0,80000.0,,HR,Delhi,2021-07-20,employee389@company.com
390.0,Employee_390,45.0,60000.0,CloudNine,Finance,Delhi,2019-01-10,employee390@company.com
391.0,Employee_391,25.0,45000.0,TechNova,HR,,2022-03-12,employee391@company.com
392.0,Employee_392,35.0,80000.0,DataWorks,Marketing,Chennai,,employee392@company.com
393.0,Employee_393,22.0,45000.0,,,Hyderabad,2020-05-15,invalid_email
394.0,Employee_394,150.0,30000.0,,Finance,Chennai,,employee394@company.com
395.0,Employee_395,-1.0,100000.0,,Sales,Delhi,2019-01-10,employee395@company.com
396.0,Employee_396,22.0,30000.0,,,Delhi,2020-05-15,employee396@company.com
397.0,Employee_397,25.0,100000.0,NextGen,Finance,Pune,2019-01-10,employee397@company.com
398.0,Employee_398,30.0,30000.0,,,Hyderabad,2019-01-10,invalid_email
399.0,Employee_399,,-5000.0,,Marketing,,2019-01-10,employee399@company.com
400.0,Employee_400,30.0,60000.0,DataWorks,Marketing,Bangalore,2019-01-10,employee400@company.com
401.0,Employee_401,-1.0,80000.0,NextGen,Marketing,Mumbai,2019-01-10,employee401@company.com
402.0,Employee_402,150.0,45000.0,,,Mumbai,2022-03-12,employee402@company.com
403.0,Employee_403,-1.0,60000.0,NextGen,Sales,Hyderabad,2022-03-12,employee403@company.com
404.0,Employee_404,22.0,-5000.0,,Finance,Mumbai,,employee404@company.com
405.0,Employee_405,35.0,45000.0,TechNova,HR,Delhi,2021-07-20,employee405@company.com
406.0,Employee_406,35.0,100000.0,,,,2021-07-20,employee406@company.com
407.0,Employee_407,35.0,100000.0,DataWorks,,Hyderabad,invalid_date,invalid_email
408.0,Employee_408,30.0,100000.0,InnoSoft,,,invalid_date,employee408@company.com
409.0,Employee_409,35.0,100000.0,InnoSoft,IT,,2019-01-10,employee409@company.com
410.0,Employee_410,45.0,,InnoSoft,,Hyderabad,2019-01-10,invalid_email
411.0,Employee_411,25.0,-5000.0,NextGen,,Hyderabad,2019-01-10,employee411@company.com
412.0,Employee_412,25.0,60000.0,DataWorks,Finance,Bangalore,2020-05-15,employee412@company.com
413.0,Employee_413,-1.0,,DataWorks,HR,Hyderabad,2020-05-15,employee413@company.com
414.0,Employee_414,40.0,45000.0,InnoSoft,,Mumbai,,employee414@company.com
415.0,Employee_415,22.0,45000.0,NextGen,Finance,Delhi,,employee415@company.com
416.0,Employee_416,25.0,45000.0,DataWorks,Finance,Bangalore,,employee416@company.com
417.0,Employee_417,45.0,80000.0,TechNova,Finance,Delhi,2020-05-15,employee417@company.com
418.0,Employee_418,22.0,30000.0,CloudNine,Marketing,,2020-05-15,employee418@company.com
419.0,Employee_419,150.0,80000.0,TechNova,,,,employee419@company.com
420.0,Employee_420,30.0,80000.0,TechNova,,Mumbai,2021-07-20,invalid_email
421.0,Employee_421,45.0,45000.0,CloudNine,HR,Pune,invalid_date,employee421@company.com
422.0,Employee_422,-1.0,,TechNova,Marketing,Bangalore,invalid_date,employee422@company.com
423.0,Employee_423,35.0,45000.0,CloudNine,,Chennai,,employee423@company.com
424.0,,150.0,-5000.0,CloudNine,HR,Mumbai,2021-07-20,invalid_email
425.0,Employee_425,-1.0,45000.0,TechNova,IT,Delhi,2020-05-15,employee425@company.com
426.0,Employee_426,25.0,60000.0,,Marketing,,2022-03-12,employee426@company.com
427.0,Employee_427,,45000.0,DataWorks,Marketing,Hyderabad,2020-05-15,employee427@company.com
428.0,Employee_428,35.0,-5000.0,DataWorks,Sales,Mumbai,2020-05-15,employee428@company.com
429.0,Employee_429,45.0,-5000.0,NextGen,Marketing,Delhi,invalid_date,invalid_email
430.0,Employee_430,150.0,,,Marketing,Delhi,2022-03-12,employee430@company.com
431.0,Employee_431,22.0,100000.0,NextGen,Sales,Bangalore,2019-01-10,employee431@company.com
432.0,Employee_432,30.0,45000.0,,HR,Bangalore,2019-01-10,employee432@company.com
433.0,Employee_433,30.0,-5000.0,NextGen,Finance,Hyderabad,,employee433@company.com
434.0,Employee_434,,100000.0,DataWorks,,Chennai,invalid_date,employee434@company.com
435.0,Employee_435,150.0,-5000.0,CloudNine,IT,,2020-05-15,employee435@company.com
436.0,Employee_436,25.0,30000.0,NextGen,,Pune,,employee436@company.com
437.0,Employee_437,,60000.0,CloudNine,,,invalid_date,employee437@company.com
438.0,Employee_438,30.0,100000.0,NextGen,,,2019-01-10,employee438@company.com
439.0,Employee_439,22.0,,CloudNine,Finance,Hyderabad,2019-01-10,employee439@company.com
440.0,Employee_440,-1.0,-5000.0,,,Pune,,employee440@company.com
441.0,Employee_441,45.0,60000.0,,Marketing,Pune,2020-05-15,employee441@company.com
442.0,Employee_442,-1.0,-5000.0,NextGen,,Hyderabad,,invalid_email
443.0,Employee_443,150.0,80000.0,InnoSoft,,Mumbai,2020-05-15,employee443@company.com
444.0,Employee_444,35.0,30000.0,CloudNine,IT,Hyderabad,,employee444@company.com
445.0,Employee_445,,,TechNova,,Mumbai,2020-05-15,employee445@company.com
446.0,Employee_446,-1.0,100000.0,NextGen,Finance,Hyderabad,2020-05-15,employee446@company.com
447.0,Employee_447,25.0,60000.0,TechNova,Marketing,Mumbai,2020-05-15,employee447@company.com
448.0,Employee_448,35.0,,InnoSoft,,Delhi,2021-07-20,employee448@company.com
449.0,Employee_449,22.0,80000.0,InnoSoft,,Bangalore,invalid_date,employee449@company.com
450.0,Employee_450,40.0,,,,Chennai,2022-03-12,employee450@company.com
451.0,Employee_451,35.0,80000.0,DataWorks,,,invalid_date,employee451@company.com
452.0,Employee_452,45.0,100000.0,,Sales,Chennai,2021-07-20,employee452@company.com
453.0,Employee_453,40.0,,DataWorks,,Chennai,2021-07-20,employee453@company.com
454.0,Employee_454,35.0,45000.0,NextGen,,Delhi,2019-01-10,employee454@company.com
455.0,Employee_455,45.0,,InnoSoft,,Mumbai,,employee455@company.com
456.0,Employee_456,,80000.0,,IT,Delhi,2021-07-20,employee456@company.com
457.0,Employee_457,-1.0,,DataWorks,Sales,Chennai,,employee457@company.com
458.0,Employee_458,40.0,30000.0,CloudNine,HR,Chennai,,employee458@company.com
459.0,Employee_459,45.0,,TechNova,HR,Hyderabad,2020-05-15,employee459@company.com
460.0,Employee_460,45.0,60000.0,DataWorks,Sales,Chennai,2022-03-12,employee460@company.com
461.0,Employee_461,25.0,80000.0,InnoSoft,Sales,Pune,,employee461@company.com
462.0,Employee_462,30.0,45000.0,InnoSoft,Finance,,invalid_date,employee462@company.com
463.0,Employee_463,30.0,-5000.0,TechNova,Marketing,Hyderabad,,employee463@company.com
464.0,Employee_464,-1.0,60000.0,InnoSoft,,Bangalore,invalid_date,employee464@company.com
465.0,Employee_465,25.0,45000.0,NextGen,Marketing,,2022-03-12,employee465@company.com
466.0,,150.0,45000.0,,Finance,Mumbai,2021-07-20,employee466@company.com
467.0,,22.0,,,HR,Delhi,,employee467@company.com
468.0,Employee_468,150.0,100000.0,DataWorks,HR,Pune,,invalid_email
469.0,Employee_469,150.0,100000.0,NextGen,Finance,,,employee469@company.com
470.0,Employee_470,45.0,-5000.0,InnoSoft,HR,,2019-01-10,employee470@company.com
471.0,Employee_471,22.0,100000.0,NextGen,HR,Pune,2021-07-20,employee471@company.com
472.0,Employee_472,40.0,-5000.0,NextGen,Sales,Mumbai,invalid_date,employee472@company.com
473.0,Employee_473,22.0,30000.0,,IT,,2022-03-12,employee473@company.com
474.0,Employee_474,30.0,45000.0,,,Mumbai,2021-07-20,employee474@company.com
475.0,Employee_475,30.0,80000.0,,IT,Pune,2021-07-20,employee475@company.com
476.0,Employee_476,35.0,-5000.0,DataWorks,,Delhi,2021-07-20,employee476@company.com
477.0,,-1.0,45000.0,,Marketing,Hyderabad,2020-05-15,invalid_email
478.0,Employee_478,-1.0,45000.0,TechNova,,Pune,,employee478@company.com
479.0,Employee_479,-1.0,60000.0,DataWorks,Marketing,Mumbai,2019-01-10,employee479@company.com
480.0,Employee_480,45.0,-5000.0,,Finance,,,employee480@company.com
481.0,Employee_481,22.0,-5000.0,InnoSoft,,Bangalore,2021-07-20,employee481@company.com
482.0,Employee_482,25.0,60000.0,,Finance,Bangalore,2019-01-10,employee482@company.com
483.0,Employee_483,,,,Marketing,,,employee483@company.com
484.0,Employee_484,22.0,-5000.0,InnoSoft,IT,,invalid_date,employee484@company.com
485.0,Employee_485,,-5000.0,DataWorks,Sales,Mumbai,,employee485@company.com
486.0,Employee_486,30.0,80000.0,CloudNine,IT,,2022-03-12,invalid_email
487.0,Employee_487,150.0,-5000.0,,Sales,Delhi,,employee487@company.com
488.0,Employee_488,25.0,80000.0,,,Delhi,2022-03-12,employee488@company.com
489.0,Employee_489,150.0,100000.0,TechNova,IT,Bangalore,invalid_date,employee489@company.com
490.0,Employee_490,25.0,-5000.0,CloudNine,Finance,Delhi,2021-07-20,employee490@company.com
491.0,Employee_491,,80000.0,,HR,Pune,2022-03-12,employee491@company.com
492.0,Employee_492,-1.0,80000.0,DataWorks,IT,,,employee492@company.com
493.0,Employee_493,150.0,100000.0,TechNova,,Pune,,employee493@company.com
494.0,Employee_494,150.0,100000.0,InnoSoft,,,2021-07-20,employee494@company.com
495.0,Employee_495,-1.0,60000.0,NextGen,,,,employee495@company.com
496.0,Employee_496,35.0,30000.0,DataWorks,Finance,Chennai,invalid_date,employee496@company.com
497.0,,30.0,80000.0,InnoSoft,,,2019-01-10,employee497@company.com
498.0,Employee_498,,45000.0,CloudNine,,Delhi,,employee498@company.com
499.0,,25.0,-5000.0,CloudNine,Marketing,Bangalore,2022-03-12,invalid_email
500.0,Employee_500,,-5000.0,NextGen,Marketing,Bangalore,,employee500@company.com
501.0,Employee_501,,,NextGen,Sales,Hyderabad,invalid_date,employee501@company.com
502.0,Employee_502,35.0,60000.0,CloudNine,Finance,Chennai,2022-03-12,employee502@company.com
503.0,Employee_503,150.0,60000.0,,,Hyderabad,,employee503@company.com
504.0,Employee_504,35.0,100000.0,,Finance,Hyderabad,,employee504@company.com
505.0,Employee_505,30.0,100000.0,NextGen,,Hyderabad,,employee505@company.com
506.0,Employee_506,,,,,Chennai,,employee506@company.com
,Employee_507,,45000.0,TechNova,,Mumbai,2020-05-15,employee507@company.com
508.0,Employee_508,40.0,45000.0,,IT,Chennai,2020-05-15,employee508@company.com
509.0,Employee_509,25.0,100000.0,,,Delhi,,employee509@company.com
510.0,Employee_510,40.0,,,IT,,2022-03-12,employee510@company.com
511.0,Employee_511,150.0,30000.0,TechNova,,Chennai,2020-05-15,employee511@company.com
512.0,Employee_512,35.0,,,,Hyderabad,,employee512@company.com
513.0,Employee_513,35.0,60000.0,CloudNine,HR,Pune,2020-05-15,employee513@company.com
514.0,Employee_514,22.0,80000.0,DataWorks,Sales,Chennai,2020-05-15,employee514@company.com
515.0,,-1.0,,InnoSoft,IT,Bangalore,2021-07-20,employee515@company.com
516.0,Employee_516,40.0,80000.0,,Sales,Hyderabad,2019-01-10,employee516@company.com
517.0,Employee_517,30.0,100000.0,TechNova,,Bangalore,2022-03-12,employee517@company.com
518.0,Employee_518,35.0,,DataWorks,Finance,Hyderabad,2021-07-20,employee518@company.com
519.0,Employee_519,150.0,-5000.0,,,Mumbai,2019-01-10,employee519@company.com
520.0,Employee_520,35.0,30000.0,,Finance,,,employee520@company.com
521.0,Employee_521,40.0,30000.0,NextGen,,Hyderabad,invalid_date,employee521@company.com
522.0,,35.0,60000.0,NextGen,IT,Pune,2020-05-15,employee522@company.com
523.0,Employee_523,25.0,45000.0,,,Delhi,,employee523@company.com
524.0,Employee_524,,,,IT,Bangalore,2019-01-10,employee524@company.com
525.0,Employee_525,22.0,45000.0,,Finance,Pune,invalid_date,employee525@company.com
526.0,Employee_526,-1.0,,CloudNine,Marketing,Hyderabad,2019-01-10,employee526@company.com
527.0,,25.0,-5000.0,,Sales,Mumbai,,employee527@company.com
528.0,Employee_528,40.0,-5000.0,,Finance,Pune,2021-07-20,employee528@company.com
529.0,Employee_529,22.0,80000.0,InnoSoft,Sales,Delhi,2020-05-15,employee529@company.com
530.0,Employee_530,40.0,,InnoSoft,Finance,Hyderabad,2019-01-10,employee530@company.com
531.0,Employee_531,22.0,100000.0,NextGen,Marketing,Pune,2021-07-20,employee531@company.com
532.0,Employee_532,35.0,80000.0,,,Bangalore,2020-05-15,employee532@company.com
533.0,Employee_533,25.0,45000.0,,,Mumbai,,employee533@company.com
534.0,Employee_534,150.0,30000.0,DataWorks,,Pune,2021-07-20,invalid_email
535.0,Employee_535,45.0,60000.0,InnoSoft,,Delhi,2019-01-10,employee535@company.com
536.0,Employee_536,-1.0,80000.0,DataWorks,Sales,Chennai,,employee536@company.com
537.0,Employee_537,45.0,80000.0,InnoSoft,IT,Hyderabad,2020-05-15,employee537@company.com
538.0,Employee_538,40.0,-5000.0,DataWorks,HR,Hyderabad,2022-03-12,employee538@company.com
539.0,Employee_539,150.0,30000.0,InnoSoft,,Pune,,employee539@company.com
540.0,Employee_540,35.0,60000.0,,,Pune,,invalid_email
,Employee_541,22.0,-5000.0,NextGen,Sales,,,employee541@company.com
542.0,Employee_542,150.0,100000.0,CloudNine,,Bangalore,2021-07-20,employee542@company.com
543.0,Employee_543,40.0,45000.0,CloudNine,Sales,Pune,2022-03-12,employee543@company.com
,Employee_544,30.0,-5000.0,NextGen,HR,,2020-05-15,employee544@company.com
545.0,Employee_545,30.0,,,Marketing,Hyderabad,2019-01-10,employee545@company.com
546.0,Employee_546,45.0,45000.0,TechNova,,Delhi,invalid_date,employee546@company.com
547.0,Employee_547,-1.0,30000.0,TechNova,,Hyderabad,2019-01-10,employee547@company.com
548.0,Employee_548,40.0,100000.0,NextGen,Sales,Bangalore,2022-03-12,employee548@company.com
549.0,Employee_549,25.0,100000.0,DataWorks,Marketing,Delhi,invalid_date,employee549@company.com
550.0,Employee_550,-1.0,100000.0,TechNova,Sales,Bangalore,2022-03-12,employee550@company.com
551.0,Employee_551,35.0,45000.0,InnoSoft,HR,Hyderabad,invalid_date,employee551@company.com
552.0,Employee_552,45.0,,TechNova,Marketing,,2022-03-12,employee552@company.com
553.0,Employee_553,22.0,45000.0,TechNova,HR,Bangalore,2020-05-15,employee553@company.com
554.0,Employee_554,22.0,45000.0,DataWorks,HR,,invalid_date,employee554@company.com
555.0,Employee_555,40.0,30000.0,InnoSoft,Marketing,,,employee555@company.com
556.0,Employee_556,30.0,-5000.0,NextGen,,Bangalore,invalid_date,employee556@company.com
557.0,Employee_557,45.0,80000.0,NextGen,Sales,Pune,2020-05-15,employee557@company.com
558.0,,150.0,-5000.0,NextGen,,,,employee558@company.com
559.0,Employee_559,22.0,-5000.0,NextGen,Sales,Pune,2019-01-10,employee559@company.com
560.0,Employee_560,22.0,-5000.0,,,,invalid_date,employee560@company.com
561.0,Employee_561,,45000.0,,Marketing,,2021-07-20,employee561@company.com
562.0,Employee_562,25.0,80000.0,InnoSoft,Finance,,,employee562@company.com
563.0,Employee_563,150.0,80000.0,DataWorks,HR,Mumbai,,employee563@company.com
,Employee_564,150.0,30000.0,CloudNine,,Delhi,,employee564@company.com
565.0,Employee_565,,,NextGen,Finance,Chennai,,employee565@company.com
566.0,Employee_566,,-5000.0,InnoSoft,Marketing,,2020-05-15,employee566@company.com
567.0,Employee_567,40.0,100000.0,DataWorks,,,,employee567@company.com
568.0,Employee_568,35.0,80000.0,,,Bangalore,2019-01-10,employee568@company.com
569.0,Employee_569,150.0,100000.0,,,Mumbai,2020-05-15,employee569@company.com
570.0,Employee_570,30.0,80000.0,NextGen,Marketing,Pune,2019-01-10,employee570@company.com
